NACA2412 : [800panels,Half cosine x-spacing]
          1 -1.6616e-17                     
    0.46902    0.074486                     
    0.46508    0.074735                     
    0.46114    0.074977                     
    0.45721    0.075214                     
    0.45327    0.075446                     
    0.44934    0.075671                     
    0.44541     0.07589                     
    0.44149    0.076104                     
    0.43757    0.076312                     
    0.43365    0.076513                     
    0.42974    0.076709                     
    0.42583    0.076898                     
    0.42192    0.077082                     
    0.41802    0.077259                     
    0.41413     0.07743                     
    0.41023    0.077594                     
    0.40635    0.077752                     
    0.40247    0.077904                     
    0.39859     0.07805                     
    0.39469    0.078187                     
     0.3908    0.078315                     
    0.38691    0.078435                     
    0.38303    0.078547                     
    0.37916    0.078649                     
     0.3753    0.078743                     
    0.37144    0.078829                     
    0.36759    0.078905                     
    0.36375    0.078973                     
    0.35992    0.079032                     
     0.3561    0.079082                     
    0.35228    0.079124                     
    0.34848    0.079156                     
    0.34468     0.07918                     
    0.34089    0.079195                     
    0.33712    0.079201                     
    0.33335    0.079198                     
    0.32959    0.079186                     
    0.32585    0.079166                     
    0.32211    0.079136                     
    0.31839    0.079098                     
    0.31468    0.079051                     
    0.31098    0.078995                     
    0.30729     0.07893                     
    0.30361    0.078856                     
    0.29995    0.078773                     
     0.2963    0.078682                     
    0.29266    0.078582                     
    0.28903    0.078473                     
    0.28542    0.078355                     
    0.28182    0.078228                     
    0.27823    0.078092                     
    0.27466    0.077948                     
    0.27111    0.077795                     
    0.26756    0.077633                     
    0.26404    0.077463                     
    0.26052    0.077284                     
    0.25702    0.077096                     
    0.25354      0.0769                     
    0.25008    0.076695                     
    0.24663    0.076481                     
    0.24319    0.076259                     
    0.23977    0.076029                     
    0.23637     0.07579                     
    0.23299    0.075542                     
    0.22962    0.075287                     
    0.22627    0.075023                     
    0.22293     0.07475                     
    0.21962     0.07447                     
    0.21632    0.074181                     
    0.21304    0.073884                     
    0.20978    0.073579                     
    0.20654    0.073266                     
    0.20331    0.072945                     
    0.20011    0.072616                     
    0.19692    0.072279                     
    0.19376    0.071934                     
    0.19061    0.071582                     
    0.18748    0.071222                     
    0.18438    0.070854                     
    0.18129    0.070479                     
    0.17822    0.070096                     
    0.17518    0.069705                     
    0.17215    0.069308                     
    0.16915    0.068903                     
    0.16616     0.06849                     
     0.1632    0.068071                     
    0.16026    0.067644                     
    0.15735    0.067211                     
    0.15445     0.06677                     
    0.15158    0.066323                     
    0.14872    0.065869                     
    0.14589    0.065408                     
    0.14309     0.06494                     
    0.14031    0.064466                     
    0.13754    0.063985                     
    0.13481    0.063498                     
    0.13209    0.063005                     
     0.1294    0.062506                     
    0.12674       0.062                     
     0.1241    0.061488                     
    0.12148     0.06097                     
    0.11888    0.060447                     
    0.11631    0.059917                     
    0.11377    0.059382                     
    0.11125    0.058842                     
    0.10875    0.058295                     
    0.10628    0.057744                     
    0.10384    0.057187                     
    0.10142    0.056625                     
   0.099024    0.056057                     
   0.096655    0.055485                     
   0.094313    0.054908                     
   0.091996    0.054325                     
   0.089706    0.053738                     
   0.087441    0.053147                     
   0.085203     0.05255                     
   0.082992     0.05195                     
   0.080807    0.051345                     
    0.07865    0.050735                     
   0.076519    0.050122                     
   0.074415    0.049504                     
   0.072338    0.048882                     
   0.070289    0.048257                     
   0.068267    0.047627                     
   0.066273    0.046994                     
   0.064306    0.046358                     
   0.062367    0.045717                     
   0.060456    0.045074                     
   0.058573    0.044427                     
   0.056719    0.043777                     
   0.054892    0.043124                     
   0.053094    0.042467                     
   0.051324    0.041808                     
   0.049583    0.041146                     
   0.047871    0.040481                     
   0.046187    0.039814                     
   0.044532    0.039144                     
   0.042906    0.038472                     
   0.041309    0.037797                     
   0.039742     0.03712                     
   0.038203    0.036441                     
   0.036694    0.035759                     
   0.035214    0.035076                     
   0.033764    0.034391                     
   0.032343    0.033704                     
   0.030952    0.033015                     
   0.029591    0.032325                     
    0.02826    0.031633                     
   0.026958    0.030939                     
   0.025686    0.030244                     
   0.024445    0.029548                     
   0.023233    0.028851                     
   0.022051    0.028152                     
     0.0209    0.027453                     
   0.019779    0.026752                     
   0.018688     0.02605                     
   0.017628    0.025348                     
   0.016598    0.024645                     
   0.015599    0.023941                     
    0.01463    0.023236                     
   0.013692    0.022531                     
   0.012784    0.021826                     
   0.011907     0.02112                     
   0.011061    0.020413                     
   0.010245    0.019707                     
  0.0094606       0.019                     
  0.0087067    0.018293                     
  0.0079837    0.017585                     
  0.0072916    0.016878                     
  0.0066304    0.016171                     
  0.0060002    0.015463                     
  0.0054009    0.014756                     
  0.0048327    0.014049                     
  0.0042955    0.013342                     
  0.0037893    0.012636                     
  0.0033142     0.01193                     
  0.0028702    0.011224                     
  0.0024573    0.010518                     
  0.0020755   0.0098127                     
  0.0017248    0.009108                     
  0.0014053   0.0084037                     
  0.0011169   0.0076999                     
 0.00085968   0.0069967                     
 0.00063359    0.006294                     
 0.00043865    0.005592                     
 0.00027485   0.0048906                     
  0.0001422   0.0041898                     
 4.0695e-05   0.0034897                     
-2.9676e-05   0.0027903                     
-6.8919e-05   0.0020916                     
-7.7046e-05   0.0013937                     
-5.4068e-05  0.00069646                     
          0           0                     
 8.4911e-05 -0.00069338                     
 0.00020041  -0.0013813                     
 0.00034649  -0.0020639                     
 0.00052312   -0.002741                     
 0.00073027  -0.0034127                     
 0.00096792  -0.0040789                     
  0.0012361  -0.0047396                     
  0.0015346  -0.0053949                     
  0.0018636  -0.0060447                     
   0.002223   -0.006689                     
  0.0026127  -0.0073278                     
  0.0030327  -0.0079611                     
   0.003483  -0.0085889                     
  0.0039635  -0.0092111                     
  0.0044742  -0.0098278                     
  0.0050151   -0.010439                     
   0.005586   -0.011044                     
   0.006187   -0.011644                     
   0.006818   -0.012239                     
   0.007479   -0.012828                     
  0.0081698   -0.013411                     
  0.0088905   -0.013988                     
   0.009641    -0.01456                     
   0.010421   -0.015126                     
   0.011231   -0.015687                     
    0.01207   -0.016242                     
   0.012939   -0.016791                     
   0.013838   -0.017334                     
   0.014766   -0.017872                     
   0.015723   -0.018404                     
   0.016709   -0.018931                     
   0.017725   -0.019451                     
    0.01877   -0.019966                     
   0.019844   -0.020475                     
   0.020946   -0.020978                     
   0.022078   -0.021476                     
   0.023239   -0.021968                     
   0.024428   -0.022453                     
   0.025646   -0.022933                     
   0.026892   -0.023408                     
   0.028167   -0.023876                     
    0.02947   -0.024338                     
   0.030802   -0.024795                     
   0.032161   -0.025246                     
   0.033549   -0.025691                     
   0.034965    -0.02613                     
